what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668910599885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910606395
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910606485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910617370
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668910617440
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668910622801
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668910622891
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668910624695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910646909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910653302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668910794034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911096612
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668911099365
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1668911099415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911126645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911128314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911128720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911130219
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668911136004
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668911136004
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668911168595
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911172272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911172532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911172742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911172912
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911173092
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1668911173282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668911174796
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1668911212909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1668911213498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911233981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911419291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668911424739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911430622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911433542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911436715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911449349
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668911449719
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668911452158
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1668911452423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911459017
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668911459087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911460666
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1668911460736
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1668911478988
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1668911479248
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668911482047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911580679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911696715
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1668911739123
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1668911745180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911786185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911826170
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1668911993591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911997159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911999368
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1668911999788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668911999868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668912002687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1668912006538
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1668912007917
